code,name
S.0857,LONGIDO SECONDARY SCHOOL
S.0858,NYAMASANDA SECONDARY SCHOOL
S.0859,RANGWI SECONDARY SCHOOL
S.0860,SEUTA SECONDARY SCHOOL
S.0861,NELSON-MANDELA SECONDARY SCHOOL
S.0862,KONGEI SECONDARY SCHOOL
S.0863,MWADUI TECHNICAL SECONDARY SCHOOL
S.0864,NAHIMBA SECONDARY SCHOOL
S.0865,IGOTA SECONDARY SCHOOL
S.0866,NTENGA SECONDARY SCHOOL
S.0867,PANDAHILL SECONDARY SCHOOL
S.0868,AWET SECONDARY SCHOOL
S.0869,MBONI SECONDARY SCHOOL
S.0870,KILANGALANGA SECONDARY SCHOOL
S.0871,KABALE SECONDARY SCHOOL
S.0872,NDUNGU SECONDARY SCHOOL
S.0873,MAKOMU SECONDARY SCHOOL
S.0874,MURRAY SECONDARY SCHOOL
S.0875,GONJA SECONDARY SCHOOL
S.0877,KILIMANGWIDO SECONDARY SCHOOL
S.0878,MILENGWELENGWE SECONDARY SCHOOL
S.0879,KATURU SECONDARY SCHOOL
S.0880,KAIGARA SECONDARY SCHOOL
S.0881,MANGA SECONDARY SCHOOL
S.0882,SONGEA MUSLIM SEMINARY
S.0883,DONBOSCO-DIDIA SECONDARY SCHOOL
S.0884,MAMBWE SECONDARY SCHOOL
S.0885,KANADI SECONDARY SCHOOL
S.0886,SEMKIWA SECONDARY SCHOOL
S.0887,INYONGA SECONDARY SCHOOL
S.0888,LANG'ATABORA SECONDARY SCHOOL
S.0890,IWALANJE SECONDARY SCHOOL
S.0891,KUKIRANGO SECONDARY SCHOOL
S.0892,MELELA SECONDARY SCHOOL
S.0893,MAGILA SECONDARY SCHOOL
S.0894,MATYAZO SECONDARY SCHOOL
S.0895,MWAYA SECONDARY SCHOOL
S.0896,KIZUKA SECONDARY SCHOOL
S.0897,KILIMANJARO MAHADIL ISLAMIYYA SEMINARY
S.0900,MWIGO SECONDARY SCHOOL
S.0901,KISIWANI SECONDARY SCHOOL
S.0903,MIKUMI SECONDARY SCHOOL
S.0904,KONGWA SECONDARY SCHOOL
S.0905,SONI SECONDARY SCHOOL
S.0906,VUDOI SECONDARY SCHOOL
S.0907,ZINGIBARI SECONDARY SCHOOL
S.0908,LANZONI SECONDARY SCHOOL
S.0909,NAZARENE SECONDARY SCHOOL
S.0910,INCHUGU SECONDARY SCHOOL
S.0911,TAMOTA SECONDARY SCHOOL
S.0912,BOGWE SECONDARY SCHOOL
S.0913,USONGWE SECONDARY SCHOOL
S.0914,MUYAMA SECONDARY SCHOOL
S.0915,MWELI SECONDARY SCHOOL
S.0916,CHALAO SECONDARY SCHOOL
S.0917,IHEMBE SECONDARY SCHOOL
S.0918,KIMNYAKI SECONDARY SCHOOL
S.0919,NDURUMA SECONDARY SCHOOL
S.0920,PAKULA SECONDARY SCHOOL
S.0921,DR SALMIN AMOUR SECONDARY SCHOOL
S.0922,MWINYI SECONDARY SCHOOL
S.0924,IKUNGI SECONDARY SCHOOL
S.0925,KASOMA SECONDARY SCHOOL
S.0926,KOMAKYA SECONDARY SCHOOL
S.0927,LANGASANI SECONDARY SCHOOL
S.0928,GIDAS SECONDARY SCHOOL
S.0929,FUNGUNI SECONDARY SCHOOL
S.0930,NGATEU SECONDARY SCHOOL
S.0931,ILKIDING'A SECONDARY SCHOOL
S.0932,KITULI SECONDARY SCHOOL
S.0933,BASHNET SECONDARY SCHOOL
S.0934,MAKALEMA SECONDARY SCHOOL
S.0935,MWANDOYA SECONDARY SCHOOL
S.0936,KALIUA SECONDARY SCHOOL
S.0938,MBEZI BEACH SECONDARY SCHOOL
S.0939,NKOKASHU SECONDARY SCHOOL
S.0940,NDAGO SECONDARY SCHOOL
S.0941,MADIVENI SECONDARY SCHOOL
S.0943,IFATI SECONDARY SCHOOL
S.0945,KWIZU SECONDARY SCHOOL
S.0947,DR. OLSEN SECONDARY SCHOOL
S.0948,BUMANGI SECONDARY SCHOOL
S.0949,IRKISONGO SECONDARY SCHOOL
S.0950,GUMANGA SECONDARY SCHOOL
S.0951,MLOWA BARABARANI SECONDARY SCHOOL
S.0952,MANG'ULA SECONDARY SCHOOL
S.0954,MKONGO SECONDARY SCHOOL
S.0955,ISAGEHE SECONDARY SCHOOL
S.0956,ILEMBO SECONDARY SCHOOL
S.0957,NYAMONGO SECONDARY SCHOOL
S.0958,KIWANJA CHA NDEGE SECONDARY SCHOOL
S.0959,MLALI SECONDARY SCHOOL
S.0960,BENJAMIN WILLIAM MKAPA HIGH SCHOOL
S.0961,MAGOMA SECONDARY SCHOOL
S.0962,ST. CAROLUS SECONDARY SCHOOL
S.0963,HANDALI SECONDARY SCHOOL
S.0964,HOMBOLO SECONDARY SCHOOL
S.0965,USHIROMBO SECONDARY SCHOOL
S.0966,MLINGANO SECONDARY SCHOOL
S.0967,MLOLE SECONDARY SCHOOL
S.0968,MATAKA SECONDARY SCHOOL
S.0969,UFANA SECONDARY SCHOOL
S.0970,DUTWA SECONDARY SCHOOL
S.0972,CHILONWA SECONDARY SCHOOL
S.0973,EINOTI SECONDARY SCHOOL
S.0974,NELA SECONDARY SCHOOL
S.0975,NGURUKA SECONDARY SCHOOL
S.0976,OLJORO SECONDARY SCHOOL
S.0977,OLDONYOSAMBU SECONDARY SCHOOL
S.0978,DIGODIGO SECONDARY SCHOOL
S.0979,MATOLO SECONDARY SCHOOL
S.0980,KING'ORI SECONDARY SCHOOL
S.0981,CHEMCHEM SECONDARY SCHOOL
S.0982,SEPUKA SECONDARY SCHOOL
S.0983,TUMAINI LUTHERAN SEMINARY
S.0984,BUKAMA SECONDARY SCHOOL
S.0985,MZINDAKAYA SECONDARY SCHOOL
S.0986,AKERI SECONDARY SCHOOL
S.0987,KIPILI SECONDARY SCHOOL
S.0988,MUNDEMU SECONDARY SCHOOL
S.0996,NANSIMO SECONDARY SCHOOL
S.0997,MBUGUNI SECONDARY SCHOOL
S.0998,NG'UNI SECONDARY SCHOOL
S.1001,MBESA SECONDARY SCHOOL
S.1002,AL MADRASA TUS SAIFIYA TUL BURHANIYAH SEMINARY
S.1004,MNINI SECONDARY SCHOOL
S.1005,KISHIMBA SECONDARY SCHOOL
S.1008,ST. MAURUS CHEMCHEMI SECONDARY SCHOOL
S.1009,BABATI DAY SECONDARY SCHOOL
S.1011,CHANG'OMBE SECONDARY SCHOOL
S.1012,SHIMBWE SECONDARY SCHOOL
S.1013,CHIEF DODO DAY SECONDARY SCHOOL
S.1014,GALLAPO SECONDARY SCHOOL
S.1015,DR. OMAR ALI JUMA SECONDARY SCHOOL
S.1017,KIDATU SECONDARY SCHOOL
S.1018,PUGE SECONDARY SCHOOL
S.1019,KISANGURA SECONDARY SCHOOL
S.1020,MACHOCHWE SECONDARY SCHOOL
S.1021,RING'WANI SECONDARY SCHOOL
S.1022,KAMBANGWA SECONDARY SCHOOL
S.1023,NALIENDELE SECONDARY SCHOOL
S.1025,INTELA SECONDARY SCHOOL
S.1026,PUMA SECONDARY SCHOOL
S.1027,CHAMWINO SECONDARY SCHOOL
S.1028,BUTUNDWE SECONDARY SCHOOL
S.1029,NASSA SECONDARY SCHOOL
S.1030,IZIMBYA SECONDARY SCHOOL
S.1031,MARUKU SECONDARY SCHOOL
S.1032,ITIGI SECONDARY SCHOOL
S.1033,AMANI ABEID KARUME SECONDARY SCHOOL
S.1034,ITILIMA SECONDARY SCHOOL
S.1035,KWEDIBOMA SECONDARY SCHOOL
S.1036,LUBANDA SECONDARY SCHOOL
S.1037,AYA SECONDARY SCHOOL
S.1038,J.K. NYERERE SECONDARY SCHOOL
S.1039,GITTING SECONDARY SCHOOL
S.1041,LONGOI SECONDARY SCHOOL
S.1042,MUNGAA SECONDARY SCHOOL
S.1043,TUKUYU SECONDARY SCHOOL
S.1045,DAR-ES-SALAAM SECONDARY SCHOOL
S.1049,ST. THOMAS AQUINAS' SECONDARY SCHOOL
S.1051,MKOLANI SECONDARY SCHOOL
S.1052,IBUNGILA SECONDARY SCHOOL
S.1053,RAFSANJANI-SOGA SECONDARY SCHOOL
S.1054,NYAMIREMBE SECONDARY SCHOOL
S.1055,SOUTHERN HIGHLANDS SECONDARY SCHOOL
S.1056,BANGALALA SECONDARY SCHOOL
S.1060,ST. MARY'S SECONDARY SCHOOL
S.1061,MAKIBA SECONDARY SCHOOL
S.1062,MALENGA SECONDARY SCHOOL
S.1063,MULBADAW SECONDARY SCHOOL
S.1065,MWEMA SECONDARY SCHOOL
S.1066,NTUZU SECONDARY SCHOOL
S.1067,BISHOP ALPHA MEMORIAL HIGH SCHOOL
S.1068,NASIBUGANI SECONDARY SCHOOL
S.1069,MLANGALI SECONDARY SCHOOL
S.1070,CHAANGAJA CLEOPA MSUYA SECONDARY SCHOOL
S.1071,ST. MATTHEW'S SECONDARY SCHOOL
S.1072,KAMENE SECONDARY SCHOOL
S.1073,NYANUNGU SECONDARY SCHOOL
S.1074,KITANGIRI SECONDARY SCHOOL
S.1075,DARAJANI SECONDARY SCHOOL
S.1076,MBUNGA SECONDARY SCHOOL
S.1077,OCEAN SECONDARY SCHOOL
S.1078,NUR ISLAMIC SEMINARY
S.1079,CHIKUYU SECONDARY SCHOOL
S.1080,MUHEZA MUSLIM SECONDARY SCHOOL
S.1082,MTII SECONDARY SCHOOL
S.1083,BUMBULI SECONDARY SCHOOL
S.1084,VUMA SECONDARY SCHOOL
S.1086,LUDEWA SECONDARY SCHOOL
S.1088,TUMBI SECONDARY SCHOOL
S.1089,KILIMATINDE SECONDARY SCHOOL
S.1090,CHALA SECONDARY SCHOOL
S.1091,BUNGURERE SECONDARY SCHOOL
S.1092,KWEMARAMBA SECONDARY SCHOOL
S.1093,ALDERSGATE SECONDARY SCHOOL
S.1094,JIHAD SECONDARY SCHOOL
S.1095,WOTTA SECONDARY SCHOOL
S.1096,MITUNDU SECONDARY SCHOOL
S.1097,NSHUPU SECONDARY SCHOOL
S.1098,MAJI YA CHAI SECONDARY SCHOOL
S.1099,NYEHUNGE SECONDARY SCHOOL
S.1100,RUIWA SECONDARY SCHOOL
S.1101,LUAGALA SECONDARY SCHOOL
S.1102,MAHUTA T D F SECONDARY SCHOOL
S.1103,BUSONGO SECONDARY SCHOOL
S.1104,IDODI SECONDARY SCHOOL
S.1105,SUBA SECONDARY SCHOOL
S.1106,KIKARO SECONDARY SCHOOL
S.1107,MWAMASHIMBA SECONDARY SCHOOL
S.1108,MYAMBA SECONDARY SCHOOL
S.1109,ST. DORCAS SEMINARY
S.1110,KALOLENI SECONDARY SCHOOL
S.1111,MASHINGIA SECONDARY SCHOOL
S.1112,ARCHANGELS SECONDARY SCHOOL
S.1113,CHANJAGAA SECONDARY SCHOOL
S.1114,SHELUI SECONDARY SCHOOL
S.1115,BUKANDWE SECONDARY SCHOOL
S.1116,MTIPE SECONDARY SCHOOL
S.1117,DABALO SECONDARY SCHOOL
S.1118,MLONGWEMA SECONDARY SCHOOL
S.1120,MOITA SECONDARY SCHOOL
S.1121,MAWELLA SECONDARY SCHOOL
S.1122,CHIKANAMLILO SECONDARY SCHOOL
S.1123,MZENGA SECONDARY SCHOOL
S.1124,KIGARAMA SECONDARY SCHOOL
S.1125,ENYOITO SECONDARY SCHOOL
S.1126,MINZIRO SECONDARY SCHOOL
S.1127,BUGANDO SECONDARY SCHOOL
S.1128,IMALILO SECONDARY SCHOOL
S.1129,IGUGUNO SECONDARY SCHOOL
S.1130,KIZAGA SECONDARY SCHOOL
S.1131,ITOBO SECONDARY SCHOOL
S.1132,SIMANJIRO SECONDARY SCHOOL
S.1133,BOMBO SECONDARY SCHOOL
S.1135,MSANGANO SECONDARY SCHOOL
S.1136,KASANGEZI SECONDARY SCHOOL
S.1137,ITANDULA SECONDARY SCHOOL
S.1139,SOYA SECONDARY SCHOOL
S.1140,MWALIMU NYERERE SECONDARY SCHOOL
S.1141,SWILLA SECONDARY SCHOOL
S.1142,MKINDO SECONDARY SCHOOL
S.1143,BUTIMBA DAY SECONDARY SCHOOL
S.1144,ISIMILA SECONDARY SCHOOL
S.1146,ISANSA SECONDARY SCHOOL
S.1147,SINON SECONDARY SCHOOL
S.1148,MADIBIRA SECONDARY SCHOOL
S.1149,CHOLE SECONDARY SCHOOL
S.1150,MUUNGANO SECONDARY SCHOOL
S.1152,SUMAYE BUZIKU SECONDARY SCHOOL
S.1153,BUSERESERE SECONDARY SCHOOL
S.1154,MNAZI SECONDARY SCHOOL
S.1155,SONGA SECONDARY SCHOOL
S.1157,IWAWA SECONDARY SCHOOL
S.1158,LUGARAWA SECONDARY SCHOOL
S.1159,EMBARWAY SECONDARY SCHOOL
S.1160,MUYENZI SECONDARY SCHOOL
S.1161,MAWELEWELE SECONDARY SCHOOL
S.1162,IGURUBI SECONDARY SCHOOL
S.1163,UJENZI SECONDARY SCHOOL
S.1164,MISSUNGWI SECONDARY SCHOOL
S.1165,BISHOP JOSEPH JALI LUTHERAN JUNIOR SEMINARY
S.1166,MLIMBA DAY SECONDARY SCHOOL
S.1167,KWAMKONO SECONDARY SCHOOL
S.1168,MKUYUNI SECONDARY SCHOOL
S.1169,KWABUTU SECONDARY SCHOOL
S.1172,MARGERY WOLF KUHN SECONDARY SCHOOL
S.1173,MGUGU SECONDARY SCHOOL
S.1174,COASTAL SECONDARY SCHOOL
S.1175,HANETI SECONDARY SCHOOL
S.1176,BUSOLWA SECONDARY SCHOOL
S.1177,MAMIRE SECONDARY SCHOOL
S.1179,ITWELELE SECONDARY SCHOOL
S.1180,MSIA SECONDARY SCHOOL
S.1181,SENGE SECONDARY SCHOOL
S.1182,ULYANKULU SECONDARY SCHOOL
S.1183,SANYA JUU SECONDARY SCHOOL
S.1185,DAR-ES-SALAAM BAPTIST SECONDARY SCHOOL
S.1186,MAKITA SECONDARY SCHOOL
S.1187,ST. MARY GORETI SECONDARY SCHOOL
S.1190,LUGUNGA SECONDARY SCHOOL
S.1192,MAAWAL SECONDARY SCHOOL
S.1193,MWITIKIRA SECONDARY SCHOOL
S.1194,BISMARCK SECONDARY SCHOOL
S.1196,KIKUYU SECONDARY SCHOOL
S.1197,GREEN ACRES SECONDARY SCHOOL
S.1198,TANZANIA ADVENTIST SECONDARY SCHOOL
S.1199,MADABA SECONDARY SCHOOL
S.1201,LUFILYO SECONDARY SCHOOL
S.1202,MTERA SECONDARY SCHOOL
S.1203,IGANZO SECONDARY SCHOOL
S.1204,UYOLE SECONDARY SCHOOL
S.1205,GEHANDU SECONDARY SCHOOL
S.1206,LUKOZI SECONDARY SCHOOL
S.1207,MAKUTUPORA SECONDARY SCHOOL
S.1208,KISHOGO SECONDARY SCHOOL
S.1209,SANZA SECONDARY SCHOOL
S.1211,KATESH SECONDARY SCHOOL
S.1212,IKOMA SECONDARY SCHOOL
S.1215,ENGUSERO SECONDARY SCHOOL
S.1216,MIPA SECONDARY SCHOOL
S.1217,MWASAYI SECONDARY SCHOOL
S.1220,MSAMALA SECONDARY SCHOOL
S.1221,MUHANGE SECONDARY SCHOOL
S.1222,KIHONDA SECONDARY SCHOOL
S.1223,KIMALI SECONDARY SCHOOL
S.1225,MATANDA SECONDARY SCHOOL
S.1226,BUKWE SECONDARY SCHOOL
S.1227,MISASI SECONDARY SCHOOL
S.1228,MTAPIKA SECONDARY SCHOOL
S.1229,URAKI SECONDARY SCHOOL
S.1230,MAGHANG SECONDARY SCHOOL
S.1231,MBABALA SECONDARY SCHOOL
S.1232,KATE SECONDARY SCHOOL
S.1233,KOROMIJE SECONDARY SCHOOL
S.1235,MPERA SECONDARY SCHOOL
S.1236,BANGATA SECONDARY SCHOOL
S.1237,MCHINGA SECONDARY SCHOOL
S.1238,MKULA SECONDARY SCHOOL
S.1239,SAMUYE SECONDARY SCHOOL
S.1240,DAKAMA SECONDARY SCHOOL
S.1241,JUHUDI SECONDARY SCHOOL
S.1242,VUMARI SECONDARY SCHOOL
S.1243,BISHOP KISANJI SECONDARY SCHOOL
S.1244,MOYOWOSI SECONDARY SCHOOL
S.1245,KAINAM SECONDARY SCHOOL
S.1246,THEODORA SECONDARY SCHOOL
S.1247,ST. MARKS SECONDARY SCHOOL
S.1249,SIMBEGA SECONDARY SCHOOL
S.1250,ST. MARY'S MPANDA SECONDARY SCHOOL
S.1251,ZIBA SECONDARY SCHOOL
S.1253,ULAYA SECONDARY SCHOOL
S.1255,NKOWE SECONDARY SCHOOL
S.1256,TEDEO SECONDARY SCHOOL
S.1257,ARAFAH ISLAMIC SEMINARY
S.1258,TUMATI SECONDARY SCHOOL
S.1259,NZEGA SECONDARY SCHOOL
S.1260,SIMA SECONDARY SCHOOL
S.1261,MERRIWA SECONDARY SCHOOL
S.1262,MATEMA BEACH SECONDARY SCHOOL
S.1263,MKUYU SECONDARY SCHOOL
S.1264,BWAWANI SECONDARY SCHOOL
S.1265,NKOANRUA SECONDARY SCHOOL
S.1266,MARETADU SECONDARY SCHOOL
S.1268,KISIMIRI SECONDARY SCHOOL
S.1269,MAKUZANI SECONDARY SCHOOL
S.1270,NYARUBANDA SECONDARY SCHOOL
S.1271,ULUNGU SECONDARY SCHOOL
S.1272,KISARIKA SECONDARY SCHOOL
S.1273,IKUTI SECONDARY SCHOOL
S.1274,LOLIONDO SECONDARY SCHOOL
S.1275,NYERERE MEMORIAL SECONDARY SCHOOL
S.1277,BEMKO SECONDARY SCHOOL
S.1278,MBEZI SECONDARY SCHOOL
S.1279,LUEGU SECONDARY SCHOOL
S.1280,USANGU SECONDARY SCHOOL
S.1281,NGARA SECONDARY SCHOOL
S.1282,UBIRI SECONDARY SCHOOL
S.1283,OLDUVAI SECONDARY SCHOOL
S.1284,NORTHERN HIGHLANDS SECONDARY SCHOOL
S.1285,FLORIAN SECONDARY SCHOOL
S.1287,RUDI SECONDARY SCHOOL
S.1288,HAI SECONDARY SCHOOL
S.1289,RAJANI SECONDARY SCHOOL
S.1290,MUBUKA SECONDARY SCHOOL
S.1292,SINGIDA SECONDARY SCHOOL
S.1293,IKORONGO SECONDARY SCHOOL
S.1294,MSANGANI SECONDARY SCHOOL
S.1311,SINZA TOWER SECONDARY SCHOOL
S.1312,KWIRAMBA SECONDARY SCHOOL
S.1314,KINANA SECONDARY SCHOOL
S.1315,LAKE TANGANYIKA SECONDARY SCHOOL
S.1316,MOSHONO SECONDARY SCHOOL
S.1317,MISHAMO SECONDARY SCHOOL
S.1318,NANDEMBO SECONDARY SCHOOL
S.1319,UPENDO SECONDARY SCHOOL
S.1320,MERERANI B W MKAPA SECONDARY SCHOOL
S.1321,ISANGE SECONDARY SCHOOL
S.1322,NTABA SECONDARY SCHOOL
S.1323,JAPAN SECONDARY SCHOOL
S.1324,HARAMBEE SECONDARY SCHOOL
S.1325,IGWACHANYA SECONDARY SCHOOL
S.1327,MAZOEZI KLERRUU SECONDARY SCHOOL
S.1328,PIO SECONDARY SCHOOL
S.1329,MISSION KITUNDA SECONDARY SCHOOL
S.1331,IKUNA SECONDARY SCHOOL
S.1332,MAHONGOLE SECONDARY SCHOOL
S.1333,KAHAMA MUSLIM SECONDARY SCHOOL
S.1334,MHONGOLO PROGRESSIVE SECONDARY SCHOOL
S.1335,KINDIKATI SECONDARY SCHOOL
S.1336,BITALE SECONDARY SCHOOL
S.1337,SUMAYE SECONDARY SCHOOL
S.1338,CHIUNGUTWA SECONDARY SCHOOL
S.1339,KYERWA BRIGHT STAR SECONDARY SCHOOL
S.1340,LWANGWA SECONDARY SCHOOL
S.1341,NAKAGURU SECONDARY SCHOOL
S.1342,AMBASSADOR SECONDARY SCHOOL
S.1343,ANNE MARIE SECONDARY SCHOOL
S.1344,MWALIMU J K NYERERE SECONDARY SCHOOL
S.1346,MIKALANGA SECONDARY SCHOOL
S.1347,TINGI SECONDARY SCHOOL
S.1348,KIGANGO SECONDARY SCHOOL
S.1349,NYAKAHURA SECONDARY SCHOOL
S.1350,AL QAEM SEMINARY
S.1351,BURONGE SECONDARY SCHOOL
S.1353,ZAKIA MEGHJI SECONDARY SCHOOL
S.1354,BUSANGI SECONDARY SCHOOL
S.1356,KAMENA SECONDARY SCHOOL
S.1357,AHLULBAYT ISLAMIC SEMINARY
S.1358,DABIL SECONDARY SCHOOL
S.1359,MBANGAMAO SECONDARY SCHOOL
S.1361,SAMORA MACHEL SECONDARY SCHOOL
S.1362,KONGOWE POLYTECHNIC SECONDARY SCHOOL
S.1363,TEMBONI SECONDARY SCHOOL
S.1364,ILEMBULA SECONDARY SCHOOL
S.1367,HALE SECONDARY SCHOOL
S.1369,MAGAMBA KWALUKONGE SECONDARY SCHOOL
S.1370,WEL WEL SECONDARY SCHOOL
S.1372,KIWANGWA SECONDARY SCHOOL
S.1373,MBELEI SECONDARY SCHOOL
S.1374,KICHANGACHUI SECONDARY SCHOOL
S.1375,NEW ERA SECONDARY SCHOOL
S.1376,RUARUKE SECONDARY SCHOOL
S.1381,MALIBWI SECONDARY SCHOOL
S.1382,LAKE VIEW SECONDARY SCHOOL
S.1383,MZINGA SECONDARY SCHOOL
S.1384,MATEMANGA SECONDARY SCHOOL
S.1385,SONGORO SECONDARY SCHOOL
S.1386,LYASIKIKA SECONDARY SCHOOL
S.1387,JANGUO SECONDARY SCHOOL
S.1389,MGWASHI SECONDARY SCHOOL
S.1392,NATTA SECONDARY SCHOOL
S.1394,KATORO ISLAMIC SEMINARY
S.1395,TAIFA FOUNDATION SECONDARY SCHOOL
S.1396,CHANZIGE SECONDARY SCHOOL
S.1397,KATORO SECONDARY SCHOOL
S.1398,MWINGIRO SECONDARY SCHOOL
S.1399,VUGABAZO SECONDARY SCHOOL
S.1400,KAMHANGA SECONDARY SCHOOL
S.1401,SLAHAMO SECONDARY SCHOOL
S.1402,KASAMWA SECONDARY SCHOOL
S.1404,SASAWALA SECONDARY SCHOOL
S.1405,KASANDA SECONDARY SCHOOL
S.1406,JAMHURI DSM SECONDARY SCHOOL
S.1407,ARCH BISHOP KAHURANANGA SECONDARY SCHOOL
S.1408,CHIKOPELO SECONDARY SCHOOL
S.1409,HAGAFILO SECONDARY SCHOOL
S.1410,MSALALA SECONDARY SCHOOL
S.1411,KIUTA SECONDARY SCHOOL
S.1414,MASANZE SECONDARY SCHOOL
S.1415,BUKWIMBA SECONDARY SCHOOL
S.1416,KIBORILONI SECONDARY SCHOOL
S.1417,NGIMU SECONDARY SCHOOL
S.1418,KISHAPU SECONDARY SCHOOL
S.1419,BANGWE SECONDARY SCHOOL
S.1420,KAYUKI SECONDARY SCHOOL
S.1421,MAKONG'ONDA SECONDARY SCHOOL
S.1422,KIBACHA SECONDARY SCHOOL
S.1423,MATADI SECONDARY SCHOOL
S.1424,SOGESCA SECONDARY SCHOOL
S.1425,BADUGU SECONDARY SCHOOL
S.1427,MKUMBI SECONDARY SCHOOL
S.1428,LITUHI SECONDARY SCHOOL
S.1429,MATIRI SECONDARY SCHOOL
S.1430,KIUMA SECONDARY SCHOOL
S.1433,BALILI SECONDARY SCHOOL
S.1434,PIUS SECONDARY SCHOOL
S.1435,MICHIGA SECONDARY SCHOOL
S.1436,GEORGE KONGOWE SECONDARY SCHOOL
S.1437,FILBERT BAYI SECONDARY SCHOOL
S.1438,KAGOMA SECONDARY SCHOOL
S.1439,KIDODI SECONDARY SCHOOL
S.1442,MWANDET SECONDARY SCHOOL
S.1444,KABILA SECONDARY SCHOOL
S.1447,MHUMBU ISLAMIC SEMINARY
S.1448,LUKUMBULE SECONDARY SCHOOL
S.1449,PEACE AND LOVE SECONDARY SCHOOL
S.1450,EFATHA SEMINARY
S.1451,MTANGALANGA SECONDARY SCHOOL
S.1452,CHAMRIHO SECONDARY SCHOOL
S.1453,KALOBE SECONDARY SCHOOL
S.1454,LONDONI SECONDARY SCHOOL
S.1456,ITIJI SECONDARY SCHOOL
S.1457,IBANDA SECONDARY SCHOOL
S.1458,KIBOGORA SECONDARY SCHOOL
S.1459,IMEZU SECONDARY SCHOOL
S.1460,MWANHALA SECONDARY SCHOOL
S.1461,KISAKA SECONDARY SCHOOL
S.1462,KIWIRA COAL MINE SECONDARY SCHOOL
S.1463,AMANAH ISLAMIC SEMINARY
S.1464,KIPOLOLO SECONDARY SCHOOL
S.1465,MALATI SECONDARY SCHOOL
S.1466,MAGADINI SECONDARY SCHOOL
S.1467,ISUTO SECONDARY SCHOOL
S.1468,CHAUME SECONDARY SCHOOL
S.1469,MBONEA SECONDARY SCHOOL
S.1470,KIARA SECONDARY SCHOOL
S.1471,SUNGU SECONDARY SCHOOL
S.1472,MWAMALASA SECONDARY SCHOOL
S.1473,UYOWA SECONDARY SCHOOL
S.1474,WHITE LAKE SECONDARY SCHOOL
S.1475,PERFECT VISION SECONDARY SCHOOL
S.1476,IKUWO SECONDARY SCHOOL
S.1477,KABASA SECONDARY SCHOOL
S.1479,NAKAPANYA SECONDARY SCHOOL
S.1480,KAJUNGUTI SECONDARY SCHOOL
S.1482,KAGEMU SECONDARY SCHOOL
S.1483,KALEMBO SECONDARY SCHOOL
S.1484,SAKILA SECONDARY SCHOOL
S.1485,LEMARA SECONDARY SCHOOL
S.1486,MURAD SADDIQ SECONDARY SCHOOL
S.1487,BOKO SECONDARY SCHOOL
S.1488,ILOLO SECONDARY SCHOOL
S.1489,KATUBUKA SECONDARY SCHOOL
S.1491,SHANGANI SECONDARY SCHOOL
S.1492,KYEJO SECONDARY SCHOOL
S.1493,RIGICHA SECONDARY SCHOOL
S.1494,ULEMBWE SECONDARY SCHOOL
S.1496,ST. AUGUSTINE NGARAMA SECONDARY SCHOOL
S.1497,NKUU SECONDARY SCHOOL
S.1498,LUGEYE SECONDARY SCHOOL
S.1499,UKUKWE SECONDARY SCHOOL
S.1500,NYAKITONTO SECONDARY SCHOOL
S.1501,MAKERE SECONDARY SCHOOL
S.1502,IHALA SECONDARY SCHOOL
S.1503,ZUHRA ISLAMIC SECONDARY SCHOOL
S.1504,KATOMA SECONDARY SCHOOL
S.1505,IKOLO SECONDARY SCHOOL
S.1507,TAGAMENDA SECONDARY SCHOOL
S.1508,SELYA SECONDARY SCHOOL
S.1509,MAWINDI SECONDARY SCHOOL
S.1510,ITAKA SECONDARY SCHOOL
S.1511,NANGURUWE SECONDARY SCHOOL
S.1512,KAYENZI SECONDARY SCHOOL
S.1513,SOMSOM SECONDARY SCHOOL
S.1514,WASA SECONDARY SCHOOL
S.1515,MABATINI SECONDARY SCHOOL
S.1516,MBEMBA SECONDARY SCHOOL
S.1517,MBAGATUZINDE SECONDARY SCHOOL
S.1518,THOMAS MORE SECONDARY SCHOOL
S.1519,TURKISH MAARIF SECONDARY SCHOOL
S.1520,KISONDELA SECONDARY SCHOOL
S.1521,OLD KOROGWE SECONDARY SCHOOL
S.1522,SCOLASTICA SECONDARY SCHOOL
S.1523,AGAPE-MBAGALA SECONDARY SCHOOL
S.1524,ONICAH SECONDARY SCHOOL
S.1525,KASANGE SECONDARY SCHOOL
S.1526,CONSOLATA SECONDARY SCHOOL
S.1527,KITAMA SECONDARY SCHOOL
S.1528,WENDE SECONDARY SCHOOL
S.1529,CENTENARY SECONDARY SCHOOL
S.1530,ST. RUFINO AND RONALDO AGR. SECONDARY SCHOOL
S.1531,OLD SHINYANGA SECONDARY SCHOOL
S.1532,IGAMBA SECONDARY SCHOOL
S.1533,KIPONZELO SECONDARY SCHOOL
S.1534,UWANDA SECONDARY SCHOOL
S.1535,NAWENGE SECONDARY SCHOOL
S.1536,NGOMA SECONDARY SCHOOL
S.1538,SUNGA SECONDARY SCHOOL
S.1539,NYALIKUNGU SECONDARY SCHOOL
S.1540,NANYUMBU SECONDARY SCHOOL
S.1541,NAMIKUPA SECONDARY SCHOOL
S.1542,MNYAWA SECONDARY SCHOOL
S.1543,KILOBENI SECONDARY SCHOOL
S.1544,MWENA SECONDARY SCHOOL
S.1545,RAHALEO SECONDARY SCHOOL
